loan_id, no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
2644,4, Graduate, No,600000,1400000,4,507,200000,300000,1700000,400000, Rejected
2645,2, Not Graduate, Yes,4100000,11400000,14,505,8100000,7500000,10100000,5500000, Rejected
2646,0, Not Graduate, Yes,800000,3200000,8,467,900000,400000,3100000,800000, Rejected
2647,2, Not Graduate, No,6600000,22900000,16,543,2500000,11000000,26300000,8500000, Rejected
2648,4, Graduate, Yes,300000,1100000,12,674,600000,0,800000,200000, Approved
2649,3, Graduate, No,6100000,13500000,2,717,15700000,4200000,16100000,3400000, Approved
2650,5, Not Graduate, Yes,4800000,17000000,10,666,6800000,5400000,12400000,2900000, Approved
2651,4, Not Graduate, No,4500000,17300000,18,830,200000,4200000,12000000,2500000, Approved
2652,2, Graduate, No,3800000,9400000,16,383,8300000,500000,9200000,2300000, Rejected
2653,2, Graduate, Yes,7000000,18900000,8,584,13000000,13600000,20600000,5000000, Approved
2654,2, Not Graduate, No,4400000,14200000,18,799,6300000,7800000,10800000,2400000, Approved
2655,5, Graduate, No,5300000,19400000,6,510,14700000,7000000,13600000,3700000, Rejected
2656,0, Not Graduate, Yes,2600000,5900000,6,572,5800000,3100000,7300000,3800000, Approved
2657,3, Not Graduate, No,3300000,13100000,2,554,6000000,2500000,6700000,3800000, Approved
2658,1, Not Graduate, Yes,1200000,4800000,6,344,2900000,1700000,3200000,1300000, Rejected
2659,3, Graduate, No,4300000,8600000,8,881,9100000,5200000,15000000,5500000, Approved
2660,0, Not Graduate, Yes,8400000,27200000,10,514,2500000,6400000,20100000,7200000, Rejected
2661,0, Graduate, No,600000,1800000,18,796,1000000,700000,1200000,500000, Approved
2662,2, Graduate, Yes,4700000,16200000,12,802,2300000,5400000,14800000,6700000, Approved
2663,3, Graduate, No,4200000,12500000,20,375,1300000,5100000,10900000,2400000, Rejected
2664,2, Graduate, No,4300000,14700000,2,871,4100000,7300000,13900000,4400000, Approved
2665,0, Not Graduate, No,800000,2900000,2,439,100000,900000,2700000,1200000, Approved
2666,0, Not Graduate, Yes,9300000,32000000,8,438,24800000,6400000,34900000,12400000, Rejected
2667,5, Not Graduate, No,6200000,13700000,2,468,3300000,12300000,13900000,5500000, Rejected
2668,3, Graduate, Yes,3500000,10200000,12,645,10400000,5700000,10000000,2400000, Approved
2669,2, Graduate, Yes,3600000,9200000,18,700,4400000,1800000,10700000,3500000, Approved
2670,5, Graduate, Yes,9500000,36700000,16,348,3500000,2200000,31600000,11400000, Rejected
2671,5, Graduate, Yes,600000,1400000,10,877,1400000,400000,2000000,700000, Approved
2672,0, Not Graduate, Yes,3800000,14900000,6,899,7800000,600000,12400000,2800000, Approved
2673,3, Graduate, Yes,1400000,3500000,12,610,1200000,600000,3800000,1400000, Approved
2674,1, Not Graduate, No,6300000,23900000,4,742,1500000,7100000,21800000,4300000, Approved
2675,1, Not Graduate, Yes,2800000,6600000,18,801,4000000,4900000,7100000,3700000, Approved
2676,4, Graduate, Yes,5400000,17100000,2,533,13800000,5100000,12200000,4700000, Approved
2677,3, Not Graduate, Yes,6300000,23900000,16,656,12700000,9300000,15200000,5100000, Approved
2678,3, Graduate, Yes,3900000,14300000,18,785,10900000,7600000,13900000,4900000, Approved
2679,2, Graduate, Yes,4200000,15700000,2,332,7000000,700000,13300000,3000000, Approved
2680,0, Graduate, No,3100000,8100000,18,768,400000,1600000,11600000,2400000, Approved
2681,1, Graduate, No,3400000,8600000,6,640,7700000,1000000,7800000,4400000, Approved
2682,4, Not Graduate, No,1500000,3100000,6,885,100000,2800000,3800000,1900000, Approved
2683,3, Not Graduate, Yes,900000,2000000,18,772,2300000,700000,3500000,800000, Approved
2684,4, Graduate, Yes,7800000,25600000,4,665,1000000,2300000,27300000,8200000, Approved
2685,1, Not Graduate, Yes,3500000,10500000,20,454,8300000,4000000,7600000,2100000, Rejected
2686,1, Not Graduate, No,8400000,32500000,14,698,20600000,5900000,17300000,12200000, Approved
2687,4, Not Graduate, Yes,6400000,21300000,20,332,3600000,9100000,16200000,8000000, Rejected
2688,1, Not Graduate, No,9600000,28300000,6,536,18700000,9300000,27300000,6000000, Rejected
2689,5, Not Graduate, Yes,2100000,6500000,10,796,2400000,2800000,7300000,2700000, Approved
2690,2, Not Graduate, Yes,6000000,19900000,8,486,12100000,8100000,20100000,6600000, Rejected
2691,0, Not Graduate, Yes,8300000,16800000,18,422,8000000,10600000,23300000,11400000, Rejected
2692,1, Not Graduate, Yes,5300000,18500000,6,501,6700000,8600000,16600000,4300000, Rejected
2693,1, Not Graduate, Yes,9700000,23500000,4,666,15100000,9400000,23300000,8000000, Approved
2694,3, Not Graduate, Yes,8200000,16500000,18,371,19000000,1200000,18500000,8200000, Rejected
2695,5, Graduate, No,3400000,6900000,14,312,1800000,400000,10300000,3800000, Rejected
2696,5, Graduate, No,2800000,11000000,12,753,3900000,4600000,10700000,2400000, Approved
2697,0, Not Graduate, Yes,2400000,5200000,16,740,6300000,1000000,7500000,2900000, Approved
2698,1, Graduate, No,8200000,24000000,4,366,10900000,15200000,25200000,10400000, Rejected
2699,4, Not Graduate, No,4200000,11100000,8,526,11600000,200000,16800000,4900000, Rejected
2700,4, Graduate, Yes,5500000,14800000,10,354,16000000,3400000,21200000,7700000, Rejected
2701,5, Not Graduate, Yes,2900000,6300000,6,719,7900000,1600000,8000000,1600000, Approved
2702,5, Not Graduate, No,6300000,20100000,12,774,15600000,11800000,16200000,5800000, Approved
2703,5, Not Graduate, Yes,9700000,29100000,18,732,4700000,7400000,35600000,12400000, Approved
2704,1, Not Graduate, No,6500000,16000000,6,862,2000000,0,24000000,9700000, Approved
2705,5, Not Graduate, No,4900000,10800000,18,613,6800000,800000,14500000,5300000, Approved
2706,5, Graduate, Yes,6900000,16500000,6,447,4100000,400000,14100000,6600000, Rejected
2707,4, Not Graduate, Yes,1100000,3000000,4,730,300000,600000,3600000,1100000, Approved
2708,2, Not Graduate, Yes,7800000,29600000,14,568,-100000,8600000,27000000,7200000, Approved
2709,2, Graduate, Yes,8200000,23600000,6,495,23000000,10600000,27200000,6100000, Rejected
2710,5, Not Graduate, Yes,6700000,23600000,14,854,3000000,3300000,19400000,7500000, Approved
2711,3, Graduate, Yes,7400000,15200000,10,548,16700000,12800000,19300000,4800000, Rejected
2712,1, Not Graduate, No,1200000,2700000,14,779,600000,2200000,2400000,600000, Approved
2713,0, Not Graduate, No,9500000,24800000,2,564,17400000,16000000,19600000,12000000, Approved
2714,5, Not Graduate, Yes,4000000,8200000,2,571,3500000,7700000,9500000,4400000, Approved
2715,0, Not Graduate, Yes,8600000,32600000,8,778,21500000,14100000,33600000,11000000, Approved
2716,4, Graduate, Yes,9100000,28400000,12,808,25800000,11800000,19300000,9700000, Approved
2717,0, Not Graduate, Yes,7100000,18600000,20,770,19200000,13100000,23100000,5100000, Approved
2718,0, Not Graduate, No,9000000,28400000,4,612,0,7200000,26900000,13200000, Approved
2719,3, Graduate, Yes,1400000,2700000,14,819,1200000,1500000,4000000,1300000, Approved
2720,1, Graduate, No,8800000,20200000,6,627,24200000,16100000,17600000,11900000, Approved
2721,3, Not Graduate, Yes,5400000,14700000,4,359,12300000,9900000,15100000,6100000, Rejected
2722,1, Graduate, No,6100000,19100000,6,341,5700000,5900000,12400000,6300000, Rejected
2723,1, Graduate, No,1000000,3600000,4,570,1000000,1300000,3700000,1000000, Approved
2724,3, Graduate, Yes,7700000,18100000,20,736,7800000,14500000,29100000,10000000, Approved
2725,1, Graduate, Yes,6100000,12900000,2,302,8900000,7500000,15600000,7200000, Rejected
2726,2, Not Graduate, Yes,7700000,21000000,12,420,16100000,4300000,27400000,10500000, Rejected
2727,4, Graduate, Yes,4700000,12000000,2,416,5800000,8200000,13000000,6800000, Rejected
2728,2, Graduate, Yes,9100000,34800000,20,836,21300000,10900000,30600000,9900000, Approved
2729,0, Graduate, Yes,5800000,12700000,12,528,8400000,7300000,19600000,7600000, Rejected
2730,4, Not Graduate, No,8500000,24900000,2,405,1900000,400000,21700000,11400000, Rejected
2731,2, Graduate, Yes,9900000,33400000,14,783,16600000,16100000,21000000,9500000, Approved
2732,4, Not Graduate, Yes,2000000,4000000,10,636,2100000,0,4000000,1700000, Approved
2733,1, Not Graduate, Yes,5000000,16800000,6,711,6300000,7600000,16000000,3200000, Approved
2734,1, Graduate, Yes,3200000,11800000,16,848,5500000,3200000,7500000,2300000, Approved
2735,1, Not Graduate, Yes,8000000,27800000,8,804,7900000,1600000,27100000,11800000, Approved
2736,0, Not Graduate, Yes,1200000,2800000,14,892,3200000,100000,3300000,1700000, Approved
2737,2, Not Graduate, Yes,5800000,22800000,14,696,12100000,200000,20800000,4800000, Approved
2738,1, Graduate, No,2500000,7600000,20,888,7400000,4200000,6400000,1900000, Approved
2739,1, Not Graduate, Yes,600000,1400000,10,699,400000,500000,1300000,800000, Approved
2740,5, Graduate, No,4900000,13000000,10,865,13300000,3700000,14700000,6500000, Approved
2741,2, Graduate, Yes,9400000,37300000,14,383,7800000,15900000,27100000,7700000, Rejected
2742,2, Graduate, No,5300000,19300000,16,368,14700000,400000,11600000,3700000, Rejected
2743,5, Not Graduate, No,5100000,15800000,4,607,6000000,7700000,12600000,7000000, Approved
2744,4, Not Graduate, Yes,2900000,8900000,18,827,400000,3400000,11200000,1600000, Approved
2745,1, Graduate, No,9100000,34000000,12,672,8600000,1600000,32700000,8800000, Approved
2746,3, Not Graduate, Yes,8800000,26700000,12,708,16000000,15300000,26900000,9600000, Approved
2747,4, Not Graduate, No,2600000,8800000,10,682,4500000,4700000,10300000,1600000, Approved
2748,1, Graduate, Yes,9700000,25500000,18,741,21900000,6200000,34800000,4900000, Approved
2749,5, Not Graduate, Yes,600000,1200000,8,343,100000,700000,1600000,600000, Rejected
2750,0, Graduate, Yes,4100000,11100000,16,785,6800000,5300000,8500000,4800000, Approved
2751,1, Not Graduate, Yes,8000000,28000000,20,830,22400000,12600000,25600000,10600000, Approved
2752,2, Graduate, No,8800000,26700000,16,696,12900000,15300000,20300000,10900000, Approved
2753,1, Graduate, No,200000,300000,12,697,600000,300000,700000,100000, Approved
2754,0, Graduate, Yes,3800000,11700000,2,351,100000,6700000,12500000,3100000, Approved
2755,3, Graduate, No,6800000,21800000,10,556,16400000,9300000,19100000,5400000, Approved
2756,0, Graduate, No,8600000,31800000,2,895,22600000,15900000,19600000,5100000, Approved
2757,2, Graduate, Yes,2800000,8400000,10,534,8300000,4800000,10600000,1500000, Rejected
2758,0, Graduate, No,8000000,29800000,12,736,600000,15700000,30800000,8400000, Approved
2759,2, Graduate, Yes,2300000,5500000,16,629,4600000,2900000,7000000,1900000, Approved
2760,4, Graduate, Yes,7600000,16200000,20,657,1900000,9300000,28500000,5500000, Approved
2761,2, Graduate, No,2900000,11300000,12,839,700000,5100000,8100000,2600000, Approved
2762,4, Not Graduate, No,7900000,25700000,18,589,4300000,300000,25300000,9800000, Approved
2763,2, Not Graduate, No,1900000,4500000,6,805,2200000,3100000,4800000,2300000, Approved
2764,3, Not Graduate, Yes,4600000,13600000,20,729,1300000,8900000,17200000,5900000, Approved
2765,1, Not Graduate, No,2600000,7700000,6,399,3700000,4300000,8900000,3500000, Rejected
2766,2, Not Graduate, No,2700000,6700000,8,413,7600000,800000,9200000,2300000, Rejected
2767,5, Graduate, Yes,6300000,13200000,16,321,6700000,4000000,15200000,7100000, Rejected
2768,0, Graduate, Yes,2600000,7500000,2,853,4200000,3900000,9600000,1400000, Approved
2769,4, Not Graduate, Yes,7700000,23400000,6,400,3900000,3400000,20800000,10700000, Rejected
2770,0, Graduate, Yes,7400000,16300000,16,630,11200000,13200000,28400000,5300000, Approved
2771,3, Graduate, Yes,7300000,21600000,20,557,1900000,3800000,26400000,9300000, Approved
2772,1, Graduate, No,2900000,7600000,2,358,800000,700000,10100000,2100000, Rejected
2773,3, Graduate, Yes,6600000,16000000,10,510,1200000,4800000,13300000,6300000, Rejected
2774,2, Graduate, Yes,2700000,9600000,14,554,5800000,200000,10200000,1900000, Approved
2775,3, Graduate, Yes,8300000,27700000,4,596,20500000,15400000,21400000,7400000, Approved
2776,0, Graduate, No,4900000,18500000,8,659,8800000,1700000,14700000,4900000, Approved
2777,4, Graduate, Yes,7900000,30700000,10,322,10600000,13200000,30300000,6300000, Rejected
2778,5, Graduate, Yes,8800000,21300000,14,852,8000000,6400000,28500000,9900000, Approved
2779,5, Not Graduate, No,4000000,14100000,18,653,5800000,4100000,9400000,5400000, Approved
2780,4, Graduate, Yes,3900000,9200000,12,737,2800000,2300000,12300000,5200000, Approved
2781,3, Graduate, Yes,7700000,18900000,2,583,9300000,3000000,16700000,9300000, Approved
2782,1, Graduate, Yes,3800000,10000000,16,873,5100000,2800000,10300000,4000000, Approved
2783,5, Graduate, No,8000000,27000000,20,595,4500000,5200000,24800000,10400000, Approved
2784,5, Graduate, Yes,3400000,11300000,20,871,6500000,3900000,9700000,2400000, Approved
2785,5, Graduate, Yes,5500000,18800000,12,603,3300000,700000,21000000,5000000, Approved
2786,0, Not Graduate, No,7700000,29300000,14,801,6200000,11800000,23400000,4700000, Approved
2787,5, Graduate, No,4000000,9400000,4,723,200000,0,12100000,2000000, Approved
2788,5, Not Graduate, Yes,5900000,22600000,18,630,2300000,4200000,16500000,6800000, Approved
2789,0, Not Graduate, Yes,2600000,9900000,20,368,3600000,1500000,5200000,2000000, Rejected
2790,3, Graduate, No,6600000,22200000,12,759,8900000,2200000,18700000,8500000, Approved
2791,0, Not Graduate, Yes,1000000,3000000,18,382,2200000,700000,3500000,900000, Rejected
2792,4, Not Graduate, Yes,800000,2800000,16,645,900000,1400000,2300000,600000, Approved
2793,0, Graduate, No,3200000,6300000,6,878,6700000,5200000,8100000,3600000, Approved
2794,4, Graduate, No,8400000,23400000,12,350,18700000,9100000,27500000,6700000, Rejected
2795,3, Graduate, Yes,5800000,17600000,6,720,4900000,4200000,18800000,6600000, Approved
2796,0, Not Graduate, Yes,7300000,28100000,10,673,13700000,1200000,16300000,8900000, Approved
2797,1, Graduate, No,3900000,8000000,6,448,100000,1900000,9800000,4000000, Rejected
2798,2, Not Graduate, Yes,4600000,16000000,4,720,0,4000000,12300000,4200000, Approved
2799,0, Graduate, No,3600000,12300000,2,300,5200000,3000000,14300000,5400000, Approved
2800,4, Graduate, No,7500000,28700000,20,520,4600000,3500000,15200000,5700000, Rejected
2801,1, Graduate, No,5200000,15000000,12,794,3200000,7200000,16500000,5100000, Approved
2802,3, Graduate, Yes,4400000,10000000,8,875,5900000,5200000,11700000,4100000, Approved
2803,1, Not Graduate, Yes,5100000,12900000,14,533,6700000,6700000,14400000,3900000, Rejected
2804,0, Graduate, No,6000000,23600000,6,776,13800000,2700000,23400000,8800000, Approved
2805,2, Graduate, No,3800000,11400000,6,706,1000000,4000000,12100000,2800000, Approved
2806,3, Graduate, No,2800000,10900000,2,710,600000,2400000,5600000,3600000, Approved
2807,5, Graduate, Yes,6500000,18300000,4,333,8100000,400000,21700000,7000000, Rejected
2808,2, Not Graduate, Yes,1600000,6400000,4,787,1000000,300000,5500000,1100000, Approved
2809,4, Graduate, No,5500000,18600000,12,569,13500000,6200000,19700000,7300000, Approved
2810,0, Graduate, Yes,9600000,20100000,16,427,7200000,2300000,34500000,7400000, Rejected
2811,0, Graduate, No,7000000,27800000,16,640,11500000,3700000,16000000,8200000, Approved
2812,2, Not Graduate, No,4000000,8100000,16,312,3500000,2100000,15100000,3100000, Rejected
2813,1, Not Graduate, Yes,8100000,30900000,12,464,13600000,9800000,17900000,7500000, Rejected
2814,2, Not Graduate, Yes,6600000,22800000,8,490,6100000,10000000,18000000,6400000, Rejected
2815,5, Graduate, No,4100000,10200000,12,431,6200000,2200000,13700000,4300000, Rejected
2816,1, Graduate, No,6600000,24800000,4,500,8600000,4100000,16700000,6100000, Approved
2817,4, Graduate, No,5100000,12200000,14,511,2700000,6000000,18300000,3400000, Rejected
2818,4, Graduate, No,8200000,25200000,18,691,5800000,8900000,28500000,10500000, Approved
2819,1, Not Graduate, Yes,9500000,24400000,14,696,25500000,6700000,29500000,6300000, Approved
2820,0, Not Graduate, Yes,7600000,27600000,2,437,10000000,11200000,27600000,6800000, Approved
2821,2, Not Graduate, Yes,8400000,20800000,12,335,6700000,12300000,18500000,10100000, Rejected
2822,4, Graduate, No,7600000,25100000,4,671,4600000,13200000,27400000,4300000, Approved
2823,4, Not Graduate, Yes,1400000,3700000,12,621,3100000,900000,5100000,1800000, Approved
2824,4, Not Graduate, Yes,2700000,6800000,10,455,4700000,2600000,7400000,2700000, Rejected
2825,1, Graduate, Yes,200000,500000,10,856,500000,200000,500000,200000, Approved
2826,3, Graduate, No,600000,2100000,16,892,700000,400000,2400000,500000, Approved
2827,4, Graduate, No,5200000,12900000,16,819,3400000,4100000,16800000,7500000, Approved
2828,0, Not Graduate, Yes,5100000,11600000,10,308,8700000,1300000,10700000,7000000, Rejected
2829,4, Graduate, Yes,9200000,18600000,2,889,26900000,4200000,33300000,9700000, Approved
2830,5, Not Graduate, No,6500000,23200000,18,713,6700000,1400000,13400000,7200000, Approved
2831,0, Graduate, No,8500000,21000000,6,665,3600000,9600000,27500000,11300000, Approved
2832,4, Not Graduate, No,2000000,6000000,12,837,1300000,1900000,6300000,2300000, Approved
2833,4, Not Graduate, Yes,7500000,18000000,20,395,200000,12800000,23500000,9700000, Rejected
2834,0, Graduate, Yes,7500000,28900000,10,632,21700000,10700000,24700000,9900000, Approved
2835,2, Not Graduate, No,2000000,4300000,16,497,5100000,200000,5700000,2800000, Rejected
2836,3, Graduate, Yes,1400000,2700000,14,694,3800000,200000,3600000,1700000, Approved
2837,1, Not Graduate, Yes,1700000,5600000,2,882,3100000,2600000,6700000,1600000, Approved
2838,2, Graduate, Yes,5300000,14900000,6,504,10600000,2100000,17000000,3200000, Rejected
2839,4, Not Graduate, No,8900000,30100000,2,747,20600000,12900000,20700000,10300000, Approved
